#time #flux_forward #flux_backward
8300 0.576248506748 0.305610253034
8310 0.576248506748 0.305610253034
8320 0.576248506748 0.305610253034
8330 0.576248506748 0.305610253034
8340 0.576248506748 0.305610253034
8350 0.576248506748 0.305610253034
8360 0.576248506748 0.305610253034
8370 0.576248506748 0.305610253034
8380 0.576248506748 0.305610253034
8390 0.576248506748 0.305610253034
8400 0.576248506748 0.305610253034
8410 0.576248506748 0.305610253034
8420 0.576248506748 0.305610253034
8430 0.576248506748 0.305610253034
8440 0.576248506748 0.305610253034
8450 0.576248506748 0.305610253034
8460 0.576248506748 0.305610253034
8470 0.576248506748 0.305610253034
8480 0.576248506748 0.305610253034
8490 0.576248506748 0.305610253034
8500 0.576248506748 0.305610253034
8510 0.576248506748 0.305610253034
8520 0.576248506748 0.305610253034
8530 0.576248506748 0.305610253034
8540 0.576248506748 0.305610253034
8550 0.576248506748 0.305610253034
8560 0.576248506748 0.305610253034
8570 0.576248506748 0.305610253034
8580 0.576248506748 0.305610253034
8590 0.576248506748 0.305610253034
8600 0.576248506748 0.305610253034
8610 0.576248506748 0.305610253034
8620 0.576248506748 0.305610253034
8630 0.576248506748 0.305610253034
8640 0.576248506748 0.305610253034
8650 0.576248506748 0.305610253034
8660 0.576248506748 0.305610253034
8670 0.576248506748 0.305610253034
8680 0.576248506748 0.305610253034
8690 0.576248506748 0.305610253034
8700 0.576248506748 0.305610253034
8710 0.576248506748 0.305610253034
8720 0.576248506748 0.305610253034
8730 0.576248506748 0.305610253034
8740 0.576248506748 0.305610253034
8750 0.576248506748 0.305610253034
8760 0.576248506748 0.305610253034
8770 0.576248506748 0.305610253034
8780 0.576248506748 0.305610253034
8790 0.576248506748 0.305610253034
8800 0.576248506748 0.305610253034
8810 0.576248506748 0.305610253034
8820 0.576248506748 0.305610253034
8830 0.576248506748 0.305610253034
8840 0.576248506748 0.305610253034
8850 0.576248506748 0.305610253034
8860 0.576248506748 0.305610253034
8870 0.576248506748 0.305610253034
8880 0.576248506748 0.305610253034
8890 0.576248506748 0.305610253034
8900 0.576248506748 0.305610253034
8910 0.576248506748 0.305610253034
8920 0.576248506748 0.305610253034
8930 0.576248506748 0.305610253034
